MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
2023-09-01,Eastern Switzerland,Slovenia,223
2023-09-01,Eastern Switzerland,Czechia,597
2023-09-01,Eastern Switzerland,Ukraine,238
2023-09-01,Eastern Switzerland,Serbia,121
2023-09-01,Zurich Region,Switzerland,249602
2023-09-01,Zurich Region,Germany,65056
2023-09-01,Zurich Region,France,11337
2023-09-01,Zurich Region,Italy,12561
2023-09-01,Zurich Region,Austria,8643
2023-09-01,Zurich Region,United Kingdom,31870
2023-09-01,Zurich Region,Irland,2350
2023-09-01,Zurich Region,Netherlands,6847
2023-09-01,Zurich Region,Belgium,2836
2023-09-01,Zurich Region,Luxembourg,1122
2023-09-01,Zurich Region,Denmark,1922
2023-09-01,Zurich Region,Sweden,3270
2023-09-01,Zurich Region,Norway,1639
2023-09-01,Zurich Region,Finland,1770
2023-09-01,Zurich Region,Spain,11803
2023-09-01,Zurich Region,Portugal,2591
2023-09-01,Zurich Region,Greece,1413
2023-09-01,Zurich Region,Turkey,2795
2023-09-01,Zurich Region,Other European countries,2408
2023-09-01,Zurich Region,Liechtenstein,557
2023-09-01,Zurich Region,Iceland,273
2023-09-01,Zurich Region,Poland,4534
2023-09-01,Zurich Region,Hungary,1600
2023-09-01,Zurich Region,Belarus,140
2023-09-01,Zurich Region,Bulgaria,727
2023-09-01,Zurich Region,Malta,470
2023-09-01,Zurich Region,Cyprus,561
2023-09-01,Zurich Region,Chile,702
2023-09-01,Zurich Region,United States,87161
2023-09-01,Zurich Region,Canada,10438
2023-09-01,Zurich Region,Mexico,4010
2023-09-01,Zurich Region,Brazil,6943
2023-09-01,Zurich Region,Argentina,1183
2023-09-01,Zurich Region,Other South American countries,1739
2023-09-01,Zurich Region,Other Central American countries,2562
2023-09-01,Zurich Region,Egypt,738
2023-09-01,Zurich Region,Other North African countries,532
2023-09-01,Zurich Region,South Africa,1173
2023-09-01,Zurich Region,Other African countries,1834
2023-09-01,Zurich Region,Bahrain,343
2023-09-01,Zurich Region,Israel,5165
2023-09-01,Zurich Region,India,16701
2023-09-01,Zurich Region,Japan,4783
2023-09-01,Zurich Region,Other South-East Asian countries,3347
2023-09-01,Zurich Region,Qatar,2294
2023-09-01,Zurich Region,Kuwait,1537
2023-09-01,Zurich Region,Australia,12485
2023-09-01,Zurich Region,China,11611
2023-09-01,Zurich Region,Hong Kong,2421
2023-09-01,Zurich Region,Indonesia,2774
2023-09-01,Zurich Region,South Korea,5294
2023-09-01,Zurich Region,Malaysia,3497
2023-09-01,Zurich Region,Philippines,1928
2023-09-01,Zurich Region,"New Zealand, Oceania",2029
2023-09-01,Zurich Region,Singapore,5562
2023-09-01,Zurich Region,Oman,590
2023-09-01,Zurich Region,Taiwan (Chinese Taipei),2421
2023-09-01,Zurich Region,Thailand,3355
2023-09-01,Zurich Region,Other West Asian countries,2942
2023-09-01,Zurich Region,Estonia,394
2023-09-01,Zurich Region,Latvia,716
2023-09-01,Zurich Region,Lithuania,561
2023-09-01,Zurich Region,Saudi Arabia,4802
2023-09-01,Zurich Region,United Arab Emirates,6594
2023-09-01,Zurich Region,Croatia,827
2023-09-01,Zurich Region,Romania,2599
2023-09-01,Zurich Region,Russia,1948
2023-09-01,Zurich Region,Slovakia,773
2023-09-01,Zurich Region,Slovenia,634
2023-09-01,Zurich Region,Czechia,1998
2023-09-01,Zurich Region,Ukraine,1677
2023-09-01,Zurich Region,Serbia,913
2023-09-01,Lucerne / Lake Lucerne,Switzerland,189167
2023-09-01,Lucerne / Lake Lucerne,Germany,38499
2023-09-01,Lucerne / Lake Lucerne,France,4777
2023-09-01,Lucerne / Lake Lucerne,Italy,3376
2023-09-01,Lucerne / Lake Lucerne,Austria,3408
2023-09-01,Lucerne / Lake Lucerne,United Kingdom,13739
2023-09-01,Lucerne / Lake Lucerne,Irland,708
2023-09-01,Lucerne / Lake Lucerne,Netherlands,8098
2023-09-01,Lucerne / Lake Lucerne,Belgium,3013
2023-09-01,Lucerne / Lake Lucerne,Luxembourg,883
2023-09-01,Lucerne / Lake Lucerne,Denmark,636
2023-09-01,Lucerne / Lake Lucerne,Sweden,900
2023-09-01,Lucerne / Lake Lucerne,Norway,488
2023-09-01,Lucerne / Lake Lucerne,Finland,324
2023-09-01,Lucerne / Lake Lucerne,Spain,2352
2023-09-01,Lucerne / Lake Lucerne,Portugal,687
2023-09-01,Lucerne / Lake Lucerne,Greece,294
2023-09-01,Lucerne / Lake Lucerne,Turkey,354
2023-09-01,Lucerne / Lake Lucerne,Other European countries,471
2023-09-01,Lucerne / Lake Lucerne,Liechtenstein,252
2023-09-01,Lucerne / Lake Lucerne,Iceland,189
2023-09-01,Lucerne / Lake Lucerne,Poland,1240
2023-09-01,Lucerne / Lake Lucerne,Hungary,1440
2023-09-01,Lucerne / Lake Lucerne,Belarus,79
2023-09-01,Lucerne / Lake Lucerne,Bulgaria,178
2023-09-01,Lucerne / Lake Lucerne,Malta,201
2023-09-01,Lucerne / Lake Lucerne,Cyprus,103
2023-09-01,Lucerne / Lake Lucerne,Chile,183
2023-09-01,Lucerne / Lake Lucerne,United States,61671
2023-09-01,Lucerne / Lake Lucerne,Canada,3949
2023-09-01,Lucerne / Lake Lucerne,Mexico,1098
2023-09-01,Lucerne / Lake Lucerne,Brazil,2844
2023-09-01,Lucerne / Lake Lucerne,Argentina,478
2023-09-01,Lucerne / Lake Lucerne,Other South American countries,293
2023-09-01,Lucerne / Lake Lucerne,Other Central American countries,485
2023-09-01,Lucerne / Lake Lucerne,Egypt,98
2023-09-01,Lucerne / Lake Lucerne,Other North African countries,64
2023-09-01,Lucerne / Lake Lucerne,South Africa,275
2023-09-01,Lucerne / Lake Lucerne,Other African countries,409
2023-09-01,Lucerne / Lake Lucerne,Bahrain,83
2023-09-01,Lucerne / Lake Lucerne,Israel,2310
2023-09-01,Lucerne / Lake Lucerne,India,8339
2023-09-01,Lucerne / Lake Lucerne,Japan,760
2023-09-01,Lucerne / Lake Lucerne,Other South-East Asian countries,1468
2023-09-01,Lucerne / Lake Lucerne,Qatar,919
2023-09-01,Lucerne / Lake Lucerne,Kuwait,758
2023-09-01,Lucerne / Lake Lucerne,Australia,7085
2023-09-01,Lucerne / Lake Lucerne,China,9694
2023-09-01,Lucerne / Lake Lucerne,Hong Kong,1432
2023-09-01,Lucerne / Lake Lucerne,Indonesia,629
2023-09-01,Lucerne / Lake Lucerne,South Korea,5094
2023-09-01,Lucerne / Lake Lucerne,Malaysia,1298
2023-09-01,Lucerne / Lake Lucerne,Philippines,1104
2023-09-01,Lucerne / Lake Lucerne,"New Zealand, Oceania",590
2023-09-01,Lucerne / Lake Lucerne,Singapore,2695
2023-09-01,Lucerne / Lake Lucerne,Oman,280
2023-09-01,Lucerne / Lake Lucerne,Taiwan (Chinese Taipei),4430
2023-09-01,Lucerne / Lake Lucerne,Thailand,1755
2023-09-01,Lucerne / Lake Lucerne,Other West Asian countries,352
2023-09-01,Lucerne / Lake Lucerne,Estonia,367
2023-09-01,Lucerne / Lake Lucerne,Latvia,122
2023-09-01,Lucerne / Lake Lucerne,Lithuania,140
2023-09-01,Lucerne / Lake Lucerne,Saudi Arabia,2491
2023-09-01,Lucerne / Lake Lucerne,United Arab Emirates,1783
2023-09-01,Lucerne / Lake Lucerne,Croatia,138
2023-09-01,Lucerne / Lake Lucerne,Romania,496
2023-09-01,Lucerne / Lake Lucerne,Russia,536
2023-09-01,Lucerne / Lake Lucerne,Slovakia,354
2023-09-01,Lucerne / Lake Lucerne,Slovenia,165
2023-09-01,Lucerne / Lake Lucerne,Czechia,732
2023-09-01,Lucerne / Lake Lucerne,Ukraine,479
2023-09-01,Lucerne / Lake Lucerne,Serbia,106
2023-09-01,Basel Region,Switzerland,59827
2023-09-01,Basel Region,Germany,23893
2023-09-01,Basel Region,France,4816
2023-09-01,Basel Region,Italy,3476
2023-09-01,Basel Region,Austria,1937
2023-09-01,Basel Region,United Kingdom,9193
2023-09-01,Basel Region,Irland,876
2023-09-01,Basel Region,Netherlands,4605
2023-09-01,Basel Region,Belgium,1720
2023-09-01,Basel Region,Luxembourg,410
2023-09-01,Basel Region,Denmark,763
2023-09-01,Basel Region,Sweden,770
2023-09-01,Basel Region,Norway,230
2023-09-01,Basel Region,Finland,355
2023-09-01,Basel Region,Spain,2676
2023-09-01,Basel Region,Portugal,829
2023-09-01,Basel Region,Greece,399
2023-09-01,Basel Region,Turkey,972
2023-09-01,Basel Region,Other European countries,586
2023-09-01,Basel Region,Liechtenstein,195
2023-09-01,Basel Region,Iceland,52
2023-09-01,Basel Region,Poland,1432
2023-09-01,Basel Region,Hungary,582
2023-09-01,Basel Region,Belarus,40
2023-09-01,Basel Region,Bulgaria,285
2023-09-01,Basel Region,Malta,26
2023-09-01,Basel Region,Cyprus,51
2023-09-01,Basel Region,Chile,144
2023-09-01,Basel Region,United States,16029
2023-09-01,Basel Region,Canada,2231
2023-09-01,Basel Region,Mexico,565
2023-09-01,Basel Region,Brazil,973
2023-09-01,Basel Region,Argentina,316
2023-09-01,Basel Region,Other South American countries,421
2023-09-01,Basel Region,Other Central American countries,301
2023-09-01,Basel Region,Egypt,148
2023-09-01,Basel Region,Other North African countries,130
2023-09-01,Basel Region,South Africa,282
2023-09-01,Basel Region,Other African countries,521
2023-09-01,Basel Region,Bahrain,63
2023-09-01,Basel Region,Israel,2393
2023-09-01,Basel Region,India,1975
2023-09-01,Basel Region,Japan,975
2023-09-01,Basel Region,Other South-East Asian countries,496
2023-09-01,Basel Region,Qatar,52
2023-09-01,Basel Region,Kuwait,96
2023-09-01,Basel Region,Australia,1560
2023-09-01,Basel Region,China,1496
2023-09-01,Basel Region,Hong Kong,142
2023-09-01,Basel Region,Indonesia,128
2023-09-01,Basel Region,South Korea,1000
2023-09-01,Basel Region,Malaysia,300
2023-09-01,Basel Region,Philippines,188
2023-09-01,Basel Region,"New Zealand, Oceania",328
2023-09-01,Basel Region,Singapore,439
2023-09-01,Basel Region,Oman,47
2023-09-01,Basel Region,Taiwan (Chinese Taipei),150
2023-09-01,Basel Region,Thailand,240
2023-09-01,Basel Region,Other West Asian countries,609
2023-09-01,Basel Region,Estonia,48
2023-09-01,Basel Region,Latvia,45
2023-09-01,Basel Region,Lithuania,217
2023-09-01,Basel Region,Saudi Arabia,363
2023-09-01,Basel Region,United Arab Emirates,414
2023-09-01,Basel Region,Croatia,235
2023-09-01,Basel Region,Romania,674
2023-09-01,Basel Region,Russia,404
2023-09-01,Basel Region,Slovakia,202
2023-09-01,Basel Region,Slovenia,192
2023-09-01,Basel Region,Czechia,675
2023-09-01,Basel Region,Ukraine,19
2023-09-01,Basel Region,Serbia,211
2023-09-01,Bern Region,Switzerland,280057
2023-09-01,Bern Region,Germany,47761
2023-09-01,Bern Region,France,9740
2023-09-01,Bern Region,Italy,4816
2023-09-01,Bern Region,Austria,3904
2023-09-01,Bern Region,United Kingdom,28730
2023-09-01,Bern Region,Irland,1262
2023-09-01,Bern Region,Netherlands,9425
2023-09-01,Bern Region,Belgium,2689
2023-09-01,Bern Region,Luxembourg,1193
2023-09-01,Bern Region,Denmark,1062
2023-09-01,Bern Region,Sweden,1205
2023-09-01,Bern Region,Norway,1243
2023-09-01,Bern Region,Finland,894
2023-09-01,Bern Region,Spain,4803
2023-09-01,Bern Region,Portugal,974
2023-09-01,Bern Region,Greece,378
2023-09-01,Bern Region,Turkey,1425
2023-09-01,Bern Region,Other European countries,1177
2023-09-01,Bern Region,Liechtenstein,279
2023-09-01,Bern Region,Iceland,153
2023-09-01,Bern Region,Poland,1929
2023-09-01,Bern Region,Hungary,902
2023-09-01,Bern Region,Belarus,114
2023-09-01,Bern Region,Bulgaria,494
2023-09-01,Bern Region,Malta,368
2023-09-01,Bern Region,Cyprus,103
2023-09-01,Bern Region,Chile,363
2023-09-01,Bern Region,United States,82817
2023-09-01,Bern Region,Canada,7355
2023-09-01,Bern Region,Mexico,1490
2023-09-01,Bern Region,Brazil,3977
2023-09-01,Bern Region,Argentina,800
2023-09-01,Bern Region,Other South American countries,761
2023-09-01,Bern Region,Other Central American countries,1355
2023-09-01,Bern Region,Egypt,357
2023-09-01,Bern Region,Other North African countries,255
2023-09-01,Bern Region,South Africa,402
2023-09-01,Bern Region,Other African countries,1038
2023-09-01,Bern Region,Bahrain,339
2023-09-01,Bern Region,Israel,4485
2023-09-01,Bern Region,India,10415
2023-09-01,Bern Region,Japan,4949
2023-09-01,Bern Region,Other South-East Asian countries,2018
2023-09-01,Bern Region,Qatar,1025
2023-09-01,Bern Region,Kuwait,4417
2023-09-01,Bern Region,Australia,11972
2023-09-01,Bern Region,China,16930
2023-09-01,Bern Region,Hong Kong,3285
2023-09-01,Bern Region,Indonesia,1586
2023-09-01,Bern Region,South Korea,24483
2023-09-01,Bern Region,Malaysia,3879
2023-09-01,Bern Region,Philippines,1484
2023-09-01,Bern Region,"New Zealand, Oceania",1104
2023-09-01,Bern Region,Singapore,4521
2023-09-01,Bern Region,Oman,646
2023-09-01,Bern Region,Taiwan (Chinese Taipei),8659
2023-09-01,Bern Region,Thailand,3332
2023-09-01,Bern Region,Other West Asian countries,1596
2023-09-01,Bern Region,Estonia,533
2023-09-01,Bern Region,Latvia,95
2023-09-01,Bern Region,Lithuania,154
2023-09-01,Bern Region,Saudi Arabia,9781
2023-09-01,Bern Region,United Arab Emirates,4194
2023-09-01,Bern Region,Croatia,367
2023-09-01,Bern Region,Romania,914
2023-09-01,Bern Region,Russia,413
2023-09-01,Bern Region,Slovakia,486
2023-09-01,Bern Region,Slovenia,325
2023-09-01,Bern Region,Czechia,1190
2023-09-01,Bern Region,Ukraine,422
2023-09-01,Bern Region,Serbia,142
2023-09-01,Jura & Three-Lakes,Switzerland,47713
2023-09-01,Jura & Three-Lakes,Germany,3511
2023-09-01,Jura & Three-Lakes,France,4385
2023-09-01,Jura & Three-Lakes,Italy,1388
2023-09-01,Jura & Three-Lakes,Austria,538
2023-09-01,Jura & Three-Lakes,United Kingdom,869
2023-09-01,Jura & Three-Lakes,Irland,170
2023-09-01,Jura & Three-Lakes,Netherlands,407
2023-09-01,Jura & Three-Lakes,Belgium,493
2023-09-01,Jura & Three-Lakes,Luxembourg,57
2023-09-01,Jura & Three-Lakes,Denmark,104
2023-09-01,Jura & Three-Lakes,Sweden,102
2023-09-01,Jura & Three-Lakes,Norway,27
2023-09-01,Jura & Three-Lakes,Finland,47
2023-09-01,Jura & Three-Lakes,Spain,557
2023-09-01,Jura & Three-Lakes,Portugal,172
2023-09-01,Jura & Three-Lakes,Greece,27
2023-09-01,Jura & Three-Lakes,Turkey,35
2023-09-01,Jura & Three-Lakes,Other European countries,360
2023-09-01,Jura & Three-Lakes,Liechtenstein,23
2023-09-01,Jura & Three-Lakes,Iceland,4
2023-09-01,Jura & Three-Lakes,Poland,325
2023-09-01,Jura & Three-Lakes,Hungary,40
2023-09-01,Jura & Three-Lakes,Belarus,0
2023-09-01,Jura & Three-Lakes,Bulgaria,7
2023-09-01,Jura & Three-Lakes,Malta,12
2023-09-01,Jura & Three-Lakes,Cyprus,0
2023-09-01,Jura & Three-Lakes,Chile,17
2023-09-01,Jura & Three-Lakes,United States,1221
2023-09-01,Jura & Three-Lakes,Canada,236
2023-09-01,Jura & Three-Lakes,Mexico,22
2023-09-01,Jura & Three-Lakes,Brazil,57
2023-09-01,Jura & Three-Lakes,Argentina,1
2023-09-01,Jura & Three-Lakes,Other South American countries,52
2023-09-01,Jura & Three-Lakes,Other Central American countries,16
2023-09-01,Jura & Three-Lakes,Egypt,4
2023-09-01,Jura & Three-Lakes,Other North African countries,58
2023-09-01,Jura & Three-Lakes,South Africa,26
2023-09-01,Jura & Three-Lakes,Other African countries,83
2023-09-01,Jura & Three-Lakes,Bahrain,0
2023-09-01,Jura & Three-Lakes,Israel,81
2023-09-01,Jura & Three-Lakes,India,153
2023-09-01,Jura & Three-Lakes,Japan,196
2023-09-01,Jura & Three-Lakes,Other South-East Asian countries,96
2023-09-01,Jura & Three-Lakes,Qatar,0
2023-09-01,Jura & Three-Lakes,Kuwait,6
2023-09-01,Jura & Three-Lakes,Australia,111
2023-09-01,Jura & Three-Lakes,China,554
2023-09-01,Jura & Three-Lakes,Hong Kong,55
2023-09-01,Jura & Three-Lakes,Indonesia,129
2023-09-01,Jura & Three-Lakes,South Korea,74
2023-09-01,Jura & Three-Lakes,Malaysia,422
2023-09-01,Jura & Three-Lakes,Philippines,4
2023-09-01,Jura & Three-Lakes,"New Zealand, Oceania",13
2023-09-01,Jura & Three-Lakes,Singapore,79
2023-09-01,Jura & Three-Lakes,Oman,0
2023-09-01,Jura & Three-Lakes,Taiwan (Chinese Taipei),102
2023-09-01,Jura & Three-Lakes,Thailand,70
2023-09-01,Jura & Three-Lakes,Other West Asian countries,39
2023-09-01,Jura & Three-Lakes,Estonia,3
2023-09-01,Jura & Three-Lakes,Latvia,5
2023-09-01,Jura & Three-Lakes,Lithuania,20
2023-09-01,Jura & Three-Lakes,Saudi Arabia,9
2023-09-01,Jura & Three-Lakes,United Arab Emirates,23
2023-09-01,Jura & Three-Lakes,Croatia,47
2023-09-01,Jura & Three-Lakes,Romania,142
2023-09-01,Jura & Three-Lakes,Russia,25
2023-09-01,Jura & Three-Lakes,Slovakia,75
2023-09-01,Jura & Three-Lakes,Slovenia,8
2023-09-01,Jura & Three-Lakes,Czechia,151
2023-09-01,Jura & Three-Lakes,Ukraine,22
2023-09-01,Jura & Three-Lakes,Serbia,18
2023-09-01,Vaud,Switzerland,153812
2023-09-01,Vaud,Germany,11647
2023-09-01,Vaud,France,22771
2023-09-01,Vaud,Italy,5155
2023-09-01,Vaud,Austria,1073
2023-09-01,Vaud,United Kingdom,11276
2023-09-01,Vaud,Irland,760
2023-09-01,Vaud,Netherlands,3043
2023-09-01,Vaud,Belgium,6290
2023-09-01,Vaud,Luxembourg,1174
2023-09-01,Vaud,Denmark,808
2023-09-01,Vaud,Sweden,815
2023-09-01,Vaud,Norway,400
2023-09-01,Vaud,Finland,328
2023-09-01,Vaud,Spain,2980
2023-09-01,Vaud,Portugal,2033
2023-09-01,Vaud,Greece,768
2023-09-01,Vaud,Turkey,621
2023-09-01,Vaud,Other European countries,645
2023-09-01,Vaud,Liechtenstein,84
2023-09-01,Vaud,Iceland,96
2023-09-01,Vaud,Poland,1043
2023-09-01,Vaud,Hungary,365
2023-09-01,Vaud,Belarus,29
2023-09-01,Vaud,Bulgaria,237
2023-09-01,Vaud,Malta,101
2023-09-01,Vaud,Cyprus,111
2023-09-01,Vaud,Chile,171
2023-09-01,Vaud,United States,22171
2023-09-01,Vaud,Canada,3402
2023-09-01,Vaud,Mexico,717
2023-09-01,Vaud,Brazil,1479
2023-09-01,Vaud,Argentina,191
2023-09-01,Vaud,Other South American countries,481
2023-09-01,Vaud,Other Central American countries,453
2023-09-01,Vaud,Egypt,283
2023-09-01,Vaud,Other North African countries,995
2023-09-01,Vaud,South Africa,293
2023-09-01,Vaud,Other African countries,1258
2023-09-01,Vaud,Bahrain,55
2023-09-01,Vaud,Israel,610
2023-09-01,Vaud,India,1984
2023-09-01,Vaud,Japan,1039
2023-09-01,Vaud,Other South-East Asian countries,863
2023-09-01,Vaud,Qatar,327
2023-09-01,Vaud,Kuwait,1595
2023-09-01,Vaud,Australia,1931
2023-09-01,Vaud,China,4508
2023-09-01,Vaud,Hong Kong,608
2023-09-01,Vaud,Indonesia,782
2023-09-01,Vaud,South Korea,955
2023-09-01,Vaud,Malaysia,623
2023-09-01,Vaud,Philippines,197
2023-09-01,Vaud,"New Zealand, Oceania",282
2023-09-01,Vaud,Singapore,972
2023-09-01,Vaud,Oman,188
2023-09-01,Vaud,Taiwan (Chinese Taipei),768
2023-09-01,Vaud,Thailand,722
2023-09-01,Vaud,Other West Asian countries,1216
2023-09-01,Vaud,Estonia,96
2023-09-01,Vaud,Latvia,61
2023-09-01,Vaud,Lithuania,77
2023-09-01,Vaud,Saudi Arabia,2590
2023-09-01,Vaud,United Arab Emirates,1230
2023-09-01,Vaud,Croatia,92
2023-09-01,Vaud,Romania,619
2023-09-01,Vaud,Russia,660
2023-09-01,Vaud,Slovakia,215
2023-09-01,Vaud,Slovenia,130
2023-09-01,Vaud,Czechia,916
2023-09-01,Vaud,Ukraine,391
2023-09-01,Vaud,Serbia,247
2023-09-01,Geneva,Switzerland,80723
2023-09-01,Geneva,Germany,10163
2023-09-01,Geneva,France,23566
2023-09-01,Geneva,Italy,7086
2023-09-01,Geneva,Austria,1466
2023-09-01,Geneva,United Kingdom,28135
2023-09-01,Geneva,Irland,1520
2023-09-01,Geneva,Netherlands,3581
2023-09-01,Geneva,Belgium,3509
2023-09-01,Geneva,Luxembourg,749
2023-09-01,Geneva,Denmark,1253
2023-09-01,Geneva,Sweden,1332
2023-09-01,Geneva,Norway,1116
2023-09-01,Geneva,Finland,790
2023-09-01,Geneva,Spain,8769
2023-09-01,Geneva,Portugal,3362
2023-09-01,Geneva,Greece,1179
2023-09-01,Geneva,Turkey,1482
2023-09-01,Geneva,Other European countries,1851
2023-09-01,Geneva,Liechtenstein,86
2023-09-01,Geneva,Iceland,202
2023-09-01,Geneva,Poland,1333
2023-09-01,Geneva,Hungary,667
2023-09-01,Geneva,Belarus,110
2023-09-01,Geneva,Bulgaria,1012
2023-09-01,Geneva,Malta,486
2023-09-01,Geneva,Cyprus,313
2023-09-01,Geneva,Chile,340
2023-09-01,Geneva,United States,40284
2023-09-01,Geneva,Canada,5990
2023-09-01,Geneva,Mexico,2086
2023-09-01,Geneva,Brazil,3976
2023-09-01,Geneva,Argentina,1033
2023-09-01,Geneva,Other South American countries,1744
2023-09-01,Geneva,Other Central American countries,2044
2023-09-01,Geneva,Egypt,1072
2023-09-01,Geneva,Other North African countries,2155
2023-09-01,Geneva,South Africa,3522
2023-09-01,Geneva,Other African countries,5449
2023-09-01,Geneva,Bahrain,429
2023-09-01,Geneva,Israel,2297
2023-09-01,Geneva,India,4033
2023-09-01,Geneva,Japan,2870
2023-09-01,Geneva,Other South-East Asian countries,3432
2023-09-01,Geneva,Qatar,1601
2023-09-01,Geneva,Kuwait,3991
2023-09-01,Geneva,Australia,4929
2023-09-01,Geneva,China,6932
2023-09-01,Geneva,Hong Kong,739
2023-09-01,Geneva,Indonesia,557
2023-09-01,Geneva,South Korea,1114
2023-09-01,Geneva,Malaysia,1218
2023-09-01,Geneva,Philippines,1053
2023-09-01,Geneva,"New Zealand, Oceania",822
2023-09-01,Geneva,Singapore,1934
2023-09-01,Geneva,Oman,314
2023-09-01,Geneva,Taiwan (Chinese Taipei),556
2023-09-01,Geneva,Thailand,1193
2023-09-01,Geneva,Other West Asian countries,3591
2023-09-01,Geneva,Estonia,230
2023-09-01,Geneva,Latvia,159
2023-09-01,Geneva,Lithuania,289
2023-09-01,Geneva,Saudi Arabia,7417
2023-09-01,Geneva,United Arab Emirates,5059
2023-09-01,Geneva,Croatia,271
2023-09-01,Geneva,Romania,1058
2023-09-01,Geneva,Russia,1500
2023-09-01,Geneva,Slovakia,240
2023-09-01,Geneva,Slovenia,167
2023-09-01,Geneva,Czechia,1188
2023-09-01,Geneva,Ukraine,1091
2023-09-01,Geneva,Serbia,214
2023-09-01,Valais,Switzerland,234028
2023-09-01,Valais,Germany,27204
